FL_DATE,sum(DEP_DELAY),sum(CARRIER_DELAY),sum(WEATHER_DELAY),sum(NAS_DELAY),sum(SECURITY_DELAY),sum(LATE_AIRCRAFT_DELAY)
2021-01-26 00:00:00,7513.0,25656.0,10554.0,20522.0,55.0,10111.0
2021-01-01 00:00:00,63353.0,40132.0,11505.0,30546.0,288.0,22205.0
2021-01-23 00:00:00,-2239.0,24821.0,6046.0,12190.0,469.0,7307.0
2020-12-25 00:00:00,31074.0,33576.0,4680.0,15954.0,48.0,12434.0
2020-11-03 00:00:00,-24084.0,13016.0,387.0,2253.0,58.0,2725.0
2021-03-30 00:00:00,8561.0,31788.0,851.0,6182.0,243.0,10824.0
2020-12-23 00:00:00,90971.0,45994.0,26851.0,23361.0,159.0,25249.0
2020-11-23 00:00:00,-9364.0,24264.0,782.0,7696.0,157.0,10839.0
2016-11-16,44398.0,59352.0,5812.0,15638.0,66.0,34270.0
2020-11-10 00:00:00,-800.0,24719.0,6431.0,13420.0,200.0,8606.0
2020-11-27 00:00:00,-26301.0,16590.0,1353.0,4615.0,144.0,6022.0
2020-11-15 00:00:00,15892.0,31971.0,5023.0,16115.0,148.0,20947.0
2021-03-24 00:00:00,11440.0,31418.0,3523.0,14130.0,324.0,11557.0
2020-11-28 00:00:00,-25693.0,24359.0,1163.0,6386.0,45.0,11813.0
2020-12-10 00:00:00,-22086.0,20233.0,1018.0,5598.0,94.0,9916.0
2020-12-28 00:00:00,57986.0,50331.0,10137.0,19244.0,709.0,27259.0
2020-11-21 00:00:00,-4013.0,26071.0,3115.0,5903.0,296.0,11390.0
2021-03-03 00:00:00,-13990.0,21394.0,1878.0,4530.0,59.0,5654.0
2016-11-27,308216.0,128760.0,18700.0,75414.0,222.0,148310.0
2020-12-29 00:00:00,79556.0,50015.0,21598.0,26004.0,187.0,27735.0
2016-11-06,150704.0,69334.0,7582.0,46846.0,146.0,90312.0
2021-03-09 00:00:00,-27133.0,20219.0,655.0,4231.0,74.0,7978.0
2021-03-12 00:00:00,57588.0,46653.0,3339.0,17505.0,586.0,29780.0
2020-12-27 00:00:00,121730.0,66566.0,9644.0,27747.0,460.0,47508.0
2020-11-16 00:00:00,-23784.0,20327.0,1298.0,5905.0,205.0,7985.0
2016-11-28,370984.0,125202.0,17794.0,91638.0,456.0,192646.0
2016-11-22,210632.0,69858.0,5192.0,86106.0,552.0,92102.0
2021-03-01 00:00:00,27201.0,43990.0,4139.0,9999.0,196.0,14237.0
2021-01-04 00:00:00,165331.0,54021.0,8466.0,83920.0,351.0,55763.0
2020-12-07 00:00:00,-13245.0,24230.0,2242.0,9118.0,47.0,13805.0
2016-11-07,156412.0,80992.0,10096.0,56966.0,304.0,100804.0
2020-11-09 00:00:00,-2555.0,24797.0,2997.0,9781.0,231.0,19686.0
2020-11-06 00:00:00,-19759.0,18912.0,566.0,7555.0,109.0,11121.0
2021-03-25 00:00:00,84019.0,50681.0,11736.0,41233.0,433.0,39497.0
2020-12-11 00:00:00,-15260.0,21458.0,4246.0,12195.0,123.0,10890.0
2020-12-18 00:00:00,55054.0,46152.0,1977.0,19434.0,252.0,25550.0
2020-12-12 00:00:00,-774.0,21515.0,3721.0,9713.0,494.0,9049.0
2021-01-12 00:00:00,-25402.0,13606.0,3487.0,4632.0,72.0,6368.0
2021-01-09 00:00:00,6317.0,29939.0,2467.0,5988.0,50.0,9657.0
2020-11-08 00:00:00,14303.0,28662.0,11265.0,10583.0,393.0,21131.0
2016-11-11,184460.0,85462.0,3884.0,62212.0,314.0,78898.0
2020-11-18 00:00:00,-24342.0,15873.0,464.0,3668.0,214.0,5011.0
2021-03-22 00:00:00,36551.0,39371.0,5666.0,15030.0,337.0,24808.0
2021-03-13 00:00:00,60886.0,50614.0,8964.0,15180.0,241.0,23725.0
2021-01-28 00:00:00,8759.0,39793.0,4658.0,10752.0,172.0,12645.0
2021-03-28 00:00:00,123838.0,55225.0,6933.0,37339.0,451.0,56358.0
2021-01-24 00:00:00,34459.0,36725.0,9551.0,26783.0,578.0,16850.0
2016-11-14,192698.0,75028.0,1604.0,50198.0,3236.0,98556.0
2016-11-15,251728.0,61966.0,9752.0,105678.0,1382.0,130000.0
2020-11-04 00:00:00,-19105.0,13849.0,1077.0,3310.0,358.0,7226.0
2021-01-18 00:00:00,-14142.0,25968.0,2280.0,6241.0,280.0,6939.0
2021-03-27 00:00:00,130820.0,52882.0,9627.0,36085.0,531.0,61979.0
2020-11-25 00:00:00,-32.0,28765.0,2839.0,6875.0,175.0,16146.0
2021-01-10 00:00:00,37596.0,33574.0,7611.0,25704.0,150.0,20354.0
2016-11-24,-10332.0,27672.0,740.0,6234.0,0.0,11714.0
2020-11-30 00:00:00,53249.0,50131.0,7093.0,38425.0,246.0,35897.0
2016-11-09,108988.0,67022.0,3676.0,79950.0,242.0,56196.0
2021-03-11 00:00:00,6467.0,30498.0,1095.0,10969.0,150.0,18477.0
2016-11-05,24042.0,47734.0,1868.0,13328.0,426.0,31112.0
2016-11-30,269508.0,95638.0,8732.0,108382.0,82.0,123944.0
2020-12-04 00:00:00,-17027.0,22857.0,2068.0,11929.0,81.0,6854.0
2020-12-31 00:00:00,52732.0,44649.0,3018.0,12043.0,248.0,19006.0
2020-11-07 00:00:00,-11457.0,22185.0,2620.0,5556.0,81.0,8084.0
2021-03-02 00:00:00,-19628.0,20618.0,526.0,3118.0,219.0,4347.0
2020-12-14 00:00:00,7294.0,41005.0,2861.0,11198.0,69.0,12112.0
2021-03-07 00:00:00,23358.0,43155.0,345.0,7165.0,419.0,19070.0
2021-01-27 00:00:00,-13395.0,19067.0,4041.0,8469.0,180.0,8538.0
2020-11-13 00:00:00,-15176.0,24347.0,1187.0,10221.0,431.0,10908.0
2021-03-10 00:00:00,-14796.0,21048.0,5352.0,6023.0,212.0,7524.0
2020-12-02 00:00:00,-7561.0,18800.0,2304.0,8073.0,189.0,5961.0
2020-11-14 00:00:00,-7620.0,23178.0,2630.0,9859.0,98.0,9952.0
2021-01-29 00:00:00,15936.0,28858.0,5620.0,20661.0,167.0,15739.0
2021-01-25 00:00:00,14386.0,26741.0,28469.0,13497.0,109.0,9444.0
2021-01-08 00:00:00,54214.0,33740.0,11460.0,23603.0,116.0,35979.0
2021-01-16 00:00:00,-13942.0,20749.0,1451.0,5352.0,707.0,5110.0
2021-03-15 00:00:00,165104.0,69312.0,29990.0,33210.0,366.0,70398.0
2016-11-13,84272.0,66926.0,2552.0,20934.0,46.0,49224.0
2021-03-20 00:00:00,41399.0,35939.0,2084.0,11035.0,325.0,19761.0
2020-09-07 00:00:00,3858.0,25993.0,4828.0,8045.0,142.0,12077.0
2017-02-24,278568.0,116574.0,10440.0,75242.0,154.0,143236.0
2020-09-23 00:00:00,-18130.0,15199.0,1476.0,6189.0,203.0,3265.0
2017-01-15,164404.0,89966.0,22992.0,48666.0,558.0,68534.0
2017-02-08,313616.0,145288.0,12758.0,83736.0,14.0,130942.0
2020-09-28 00:00:00,-16809.0,17983.0,2044.0,6271.0,175.0,6021.0
2020-09-18 00:00:00,-5003.0,22046.0,3336.0,3990.0,355.0,9041.0
2017-01-27,137006.0,76760.0,4406.0,43298.0,84.0,84660.0
2016-10-20,230864.0,98446.0,2452.0,72220.0,134.0,110392.0
2016-10-15,125696.0,61478.0,6324.0,48202.0,102.0,55706.0
2016-10-04,90998.0,69970.0,3078.0,40674.0,24.0,60204.0
2016-10-14,323558.0,91688.0,5284.0,113110.0,176.0,154204.0
2020-09-17 00:00:00,23113.0,32119.0,1212.0,7346.0,326.0,21555.0
2016-10-08,117088.0,67788.0,2940.0,40368.0,142.0,48912.0
2020-09-02 00:00:00,-15730.0,20383.0,1334.0,3875.0,124.0,6110.0
2016-10-01,66686.0,58274.0,738.0,22496.0,198.0,29952.0
2016-10-30,312210.0,86696.0,24080.0,118736.0,526.0,147608.0
2017-01-17,96428.0,65380.0,8306.0,37736.0,0.0,50030.0
2017-01-06,471040.0,171184.0,37234.0,145732.0,854.0,186436.0
2017-01-09,618092.0,172324.0,20690.0,158528.0,858.0,283972.0
2017-02-11,126914.0,66530.0,10954.0,28778.0,250.0,79514.0
2016-10-25,177164.0,67246.0,3088.0,80158.0,372.0,99940.0
2017-02-04,21292.0,48404.0,4660.0,13964.0,44.0,31124.0
2020-09-10 00:00:00,-2417.0,20281.0,3499.0,8051.0,245.0,10559.0
2017-01-12,405648.0,132178.0,16418.0,98284.0,1820.0,196308.0
2017-01-02,778858.0,216132.0,35132.0,204026.0,2416.0,377904.0
2017-01-19,215462.0,88676.0,7922.0,61402.0,74.0,114886.0
2016-10-02,203440.0,95570.0,5542.0,57076.0,120.0,90806.0
2017-02-18,290210.0,94522.0,4200.0,86520.0,204.0,130316.0
2017-02-17,405438.0,121138.0,14040.0,143598.0,212.0,174816.0
2016-10-16,308596.0,92788.0,7014.0,111672.0,210.0,148588.0
2016-10-24,335300.0,88972.0,7480.0,134274.0,360.0,172888.0
2016-10-19,106132.0,68448.0,5662.0,43086.0,280.0,69758.0
2017-02-15,113400.0,71744.0,5206.0,46052.0,36.0,64848.0
2020-09-24 00:00:00,-12896.0,20967.0,400.0,5365.0,101.0,5952.0
2017-02-25,277692.0,95918.0,24842.0,91604.0,236.0,122856.0
2016-10-09,184460.0,83380.0,3394.0,72256.0,12.0,78980.0
2017-01-16,277376.0,107500.0,15818.0,64118.0,752.0,133254.0
2017-01-01,326762.0,133366.0,22710.0,69088.0,1334.0,133956.0
2017-02-13,198328.0,71766.0,6964.0,93516.0,212.0,103974.0
2017-01-22,838566.0,249160.0,69702.0,260238.0,210.0,361876.0
2020-09-25 00:00:00,-12184.0,15802.0,2111.0,5663.0,96.0,8992.0
2017-02-12,204984.0,87432.0,15596.0,71662.0,466.0,93754.0
2020-09-27 00:00:00,-8127.0,24663.0,1845.0,5031.0,162.0,7731.0
2020-09-20 00:00:00,-10871.0,21502.0,2092.0,5045.0,116.0,6433.0
2017-01-23,569544.0,179940.0,21980.0,148256.0,160.0,252230.0
2017-01-03,556960.0,159862.0,8322.0,164024.0,318.0,238376.0
2020-09-22 00:00:00,-16171.0,16564.0,252.0,4308.0,100.0,4288.0
2016-10-06,152720.0,87240.0,3148.0,61070.0,388.0,68764.0
2016-10-12,104464.0,65218.0,1524.0,47998.0,84.0,66086.0
2017-01-20,346628.0,108296.0,31786.0,101244.0,182.0,164492.0
2017-02-07,208912.0,90180.0,15060.0,90304.0,242.0,110780.0
2017-01-26,98370.0,65710.0,2500.0,50944.0,162.0,60876.0
2017-02-01,176232.0,76654.0,17166.0,58214.0,10.0,121312.0
2016-10-10,148560.0,83924.0,2198.0,39826.0,212.0,80328.0
2020-09-04 00:00:00,-3882.0,20589.0,3229.0,6500.0,135.0,8848.0
2016-10-27,252582.0,94004.0,7004.0,100574.0,218.0,110530.0
2020-09-19 00:00:00,-11993.0,20564.0,478.0,2164.0,117.0,6637.0
2017-01-14,134444.0,83268.0,16906.0,25518.0,630.0,54354.0
2016-10-03,87856.0,64996.0,4770.0,39144.0,202.0,62436.0
2017-01-04,390010.0,128116.0,25120.0,113516.0,390.0,168878.0
2017-01-29,318402.0,245108.0,926.0,61806.0,752.0,92654.0
2020-09-03 00:00:00,-2585.0,20457.0,3530.0,9740.0,252.0,13233.0
2017-02-03,204574.0,80136.0,9254.0,98266.0,0.0,108300.0
2017-01-08,754888.0,250174.0,37484.0,133674.0,892.0,306598.0
2016-10-28,373500.0,106674.0,7332.0,139872.0,154.0,166702.0
2017-02-16,210706.0,78270.0,4900.0,74902.0,378.0,97340.0
2017-02-05,50726.0,43666.0,8328.0,51984.0,0.0,39474.0
2020-09-13 00:00:00,-18350.0,14192.0,2559.0,4504.0,271.0,6934.0
2016-10-05,62860.0,64636.0,914.0,29424.0,294.0,38424.0
2020-09-08 00:00:00,47987.0,27489.0,24783.0,21542.0,292.0,18168.0
2017-02-19,91716.0,53070.0,5330.0,48392.0,486.0,58364.0
2020-09-12 00:00:00,-10351.0,21251.0,2118.0,3658.0,120.0,5235.0
2017-01-30,112320.0,86582.0,2726.0,33270.0,50.0,65876.0
2017-01-28,2514.0,48446.0,634.0,17324.0,406.0,24210.0
2017-02-06,376636.0,104400.0,30724.0,133622.0,300.0,197514.0
2020-09-09 00:00:00,28026.0,25079.0,7673.0,21631.0,207.0,18152.0
2017-01-05,516730.0,151502.0,22530.0,146484.0,330.0,255004.0
2017-01-13,249652.0,100994.0,11034.0,60674.0,158.0,115558.0
2017-01-21,246694.0,93496.0,30184.0,63202.0,272.0,125202.0
2017-02-22,153130.0,94298.0,6484.0,34080.0,194.0,84482.0
2017-02-23,177012.0,84178.0,9470.0,59610.0,150.0,92464.0
2017-01-11,292034.0,130182.0,24394.0,76348.0,288.0,135440.0
2017-02-26,156740.0,97798.0,2242.0,32664.0,140.0,76204.0
2020-09-01 00:00:00,40420.0,21910.0,20750.0,36839.0,125.0,20195.0
2017-02-09,336384.0,96968.0,42072.0,118506.0,108.0,140984.0
2016-10-18,81554.0,59108.0,2118.0,31514.0,136.0,59006.0
2017-01-07,825210.0,238156.0,105902.0,238698.0,876.0,304214.0
2020-09-16 00:00:00,-11076.0,16687.0,4752.0,3089.0,168.0,4957.0
2016-10-07,168790.0,74818.0,4834.0,63888.0,34.0,72582.0
2017-02-02,157536.0,74800.0,4872.0,87264.0,774.0,88756.0
2016-10-22,60792.0,55360.0,752.0,21986.0,322.0,34994.0
2020-09-21 00:00:00,-19190.0,18545.0,125.0,4407.0,106.0,5515.0
2017-01-24,127594.0,69390.0,7346.0,68442.0,82.0,71404.0
2016-10-11,71648.0,56786.0,534.0,36920.0,38.0,51764.0
2020-09-06 00:00:00,-14272.0,18884.0,1398.0,3553.0,285.0,6708.0
2020-09-11 00:00:00,-20212.0,16086.0,1852.0,3727.0,282.0,6285.0
2020-09-15 00:00:00,-24711.0,11372.0,404.0,1668.0,140.0,3181.0
2017-01-25,46918.0,61900.0,3310.0,33640.0,242.0,47794.0
2020-09-30 00:00:00,-11495.0,17347.0,252.0,3125.0,213.0,7488.0
2016-10-23,192656.0,90282.0,1932.0,57420.0,978.0,90760.0
2017-01-31,109148.0,57200.0,10380.0,69268.0,34.0,74790.0
2017-02-14,44246.0,61902.0,13744.0,24384.0,318.0,44812.0
2016-10-13,192508.0,91882.0,2582.0,64656.0,286.0,88958.0
2020-09-29 00:00:00,-10611.0,16037.0,2128.0,7693.0,159.0,7079.0
2017-02-21,99622.0,73246.0,4888.0,32332.0,64.0,66076.0
2017-02-27,156494.0,90016.0,3398.0,57314.0,112.0,92686.0
2017-02-28,201400.0,89724.0,17430.0,110314.0,272.0,91992.0
2020-09-26 00:00:00,-17576.0,13834.0,2631.0,3528.0,389.0,5023.0
2016-10-26,116850.0,81446.0,2096.0,52748.0,162.0,63362.0
2017-01-18,199228.0,79620.0,9114.0,100626.0,64.0,101274.0
2016-10-17,143206.0,78484.0,2886.0,43368.0,178.0,75026.0
2016-10-21,251322.0,100082.0,5902.0,70924.0,234.0,112928.0
2020-09-14 00:00:00,-10451.0,16438.0,5300.0,5565.0,678.0,8170.0
2017-02-10,344412.0,120738.0,13152.0,71810.0,86.0,158630.0
2016-10-29,35352.0,47746.0,1204.0,19908.0,284.0,31362.0
2016-10-31,64570.0,67756.0,1330.0,19652.0,0.0,51684.0
2017-02-20,350722.0,103762.0,13120.0,129922.0,50.0,169596.0
2020-09-05 00:00:00,-7643.0,15709.0,4173.0,5604.0,206.0,9012.0
2017-01-10,487488.0,127738.0,24360.0,177978.0,334.0,223650.0
2019-06-19,881376.0,247924.0,36146.0,308468.0,536.0,393058.0
2019-06-08,831596.0,267338.0,84152.0,178948.0,4164.0,368510.0
2019-07-13,279136.0,128718.0,26060.0,58314.0,1074.0,134004.0
2019-06-28,641812.0,207118.0,52102.0,169592.0,582.0,319744.0
2019-07-19,1047046.0,302720.0,120968.0,159546.0,710.0,473696.0
2019-06-15,476530.0,158748.0,25946.0,157328.0,1104.0,209764.0
2019-07-26,278974.0,140918.0,15832.0,57808.0,524.0,143364.0
2019-06-22,474986.0,178182.0,24384.0,103450.0,556.0,211320.0
2019-07-08,821470.0,234740.0,38848.0,188488.0,806.0,411560.0
2019-06-03,341174.0,150154.0,8598.0,81624.0,932.0,188970.0
2019-07-07,816036.0,287092.0,27706.0,177828.0,1318.0,365636.0
2019-06-12,510438.0,182056.0,11810.0,133634.0,610.0,261334.0
2019-07-09,345330.0,145426.0,10356.0,57684.0,566.0,169624.0
2019-07-10,338776.0,137284.0,29782.0,71082.0,312.0,175566.0
2019-07-12,625708.0,218260.0,31460.0,104708.0,1966.0,284950.0
2019-06-02,562720.0,199162.0,38586.0,193158.0,422.0,244736.0
2019-06-30,808490.0,247932.0,63932.0,193934.0,720.0,352846.0
2019-06-17,859992.0,261086.0,53926.0,188326.0,506.0,407710.0
2019-06-26,472104.0,197908.0,24146.0,116186.0,662.0,224388.0
2019-06-13,692196.0,184384.0,40848.0,224294.0,716.0,318276.0
2019-06-14,418746.0,161568.0,15600.0,87944.0,914.0,211354.0
2019-06-16,928738.0,251338.0,113356.0,248378.0,616.0,428312.0
2019-06-27,573748.0,195934.0,50050.0,146230.0,334.0,279518.0
2019-06-04,196254.0,123968.0,21280.0,65380.0,1006.0,104444.0
2019-06-29,789110.0,217714.0,67104.0,262672.0,1712.0,315030.0
2019-07-23,704598.0,206830.0,44644.0,167476.0,1178.0,346326.0
2019-06-07,480006.0,189892.0,29486.0,108574.0,416.0,250042.0
2019-06-10,944248.0,301240.0,23962.0,242174.0,480.0,411394.0
2019-06-06,449426.0,179292.0,17640.0,89510.0,6336.0,229350.0
2019-07-14,380662.0,174920.0,10320.0,93884.0,64.0,185844.0
2019-07-03,379578.0,149578.0,27104.0,95700.0,790.0,182126.0
2019-07-24,418422.0,169558.0,10494.0,98548.0,1990.0,210282.0
2019-07-06,909754.0,255608.0,108516.0,321738.0,676.0,313354.0
2019-06-11,567474.0,213282.0,8738.0,111390.0,486.0,263174.0
2019-07-18,1407502.0,376542.0,98022.0,369266.0,404.0,610660.0
2019-07-16,409126.0,174372.0,22064.0,111636.0,680.0,205564.0
2019-06-18,849832.0,206946.0,50038.0,258070.0,9246.0,398168.0
2019-07-29,635666.0,180118.0,35162.0,219900.0,1768.0,300012.0
2019-07-27,183256.0,107446.0,7228.0,51250.0,40.0,93916.0
2019-07-11,1000306.0,262274.0,71008.0,335784.0,840.0,395258.0
2019-07-17,835864.0,218318.0,95170.0,282530.0,512.0,330014.0
2019-07-25,296126.0,149926.0,18300.0,43704.0,348.0,161272.0
2019-07-28,288236.0,161362.0,11334.0,44838.0,298.0,144834.0
2019-06-20,1052746.0,267992.0,34928.0,320042.0,918.0,481942.0
2019-07-21,911790.0,279496.0,63276.0,266892.0,404.0,415574.0
2019-06-24,745696.0,250816.0,42738.0,180920.0,472.0,357340.0
2019-07-02,420726.0,155092.0,48774.0,157970.0,332.0,162704.0
2019-07-20,771508.0,275196.0,55532.0,141782.0,458.0,332682.0
2019-06-21,807636.0,236248.0,20244.0,195118.0,1134.0,388898.0
2019-06-25,811102.0,206160.0,37584.0,205352.0,4810.0,413202.0
2019-07-15,556262.0,192750.0,65274.0,138046.0,354.0,252466.0
2019-07-04,310410.0,105994.0,53638.0,121312.0,94.0,149570.0
2019-07-05,359614.0,138000.0,42214.0,132804.0,274.0,179516.0
2019-07-31,795676.0,211136.0,75442.0,261232.0,522.0,326682.0
2019-07-30,653276.0,177578.0,53146.0,224972.0,734.0,309784.0
2019-07-22,775760.0,247856.0,78112.0,212950.0,246.0,300876.0
2019-06-01,404062.0,151744.0,45838.0,152510.0,338.0,158684.0
2019-07-01,401942.0,180360.0,8686.0,81792.0,1188.0,187786.0
2019-06-09,1000656.0,285446.0,105406.0,177338.0,6536.0,458706.0
2019-06-23,752106.0,228998.0,70378.0,227098.0,1872.0,337692.0
2019-06-05,549016.0,154900.0,40546.0,221864.0,246.0,256012.0
2016-04-22,194744.0,73922.0,1668.0,64612.0,364.0,115354.0
2016-04-15,136412.0,69056.0,9202.0,46668.0,348.0,79876.0
2016-04-18,208788.0,86458.0,25508.0,39202.0,160.0,87362.0
2016-04-09,203830.0,80784.0,9722.0,50958.0,602.0,105030.0
2016-04-11,174452.0,79298.0,3268.0,59868.0,350.0,96808.0
2016-04-12,62796.0,72420.0,3160.0,29792.0,180.0,46672.0
2016-04-27,201584.0,98382.0,6324.0,57102.0,764.0,108948.0
2016-04-01,392590.0,133302.0,13170.0,141572.0,216.0,186178.0
2016-04-08,298436.0,94732.0,5106.0,92380.0,204.0,148706.0
2016-04-26,203360.0,90870.0,25446.0,115558.0,26.0,99320.0
2016-04-07,361294.0,100670.0,8548.0,147232.0,230.0,158734.0
2016-04-10,223508.0,88414.0,4850.0,59668.0,498.0,124448.0
2016-04-17,351128.0,125596.0,27398.0,84276.0,318.0,184506.0
2016-04-05,126120.0,79406.0,2478.0,30296.0,82.0,72552.0
2016-04-14,62270.0,56474.0,1278.0,22770.0,290.0,47626.0
2016-04-29,368734.0,128430.0,27054.0,119548.0,332.0,182352.0
2016-04-03,326444.0,115300.0,7970.0,70638.0,484.0,156532.0
2016-04-21,184936.0,76388.0,9348.0,49224.0,206.0,108496.0
2016-04-24,61040.0,55800.0,3554.0,23482.0,74.0,50514.0
2016-04-13,39808.0,58466.0,1450.0,16400.0,64.0,46894.0
2016-04-16,49766.0,48206.0,2112.0,22302.0,452.0,33046.0
2016-04-25,71684.0,61628.0,5626.0,29628.0,78.0,55614.0
2016-04-04,299034.0,117616.0,9648.0,95630.0,572.0,141964.0
2016-04-19,44084.0,64272.0,832.0,17338.0,2.0,37508.0
2016-04-02,487288.0,137628.0,29102.0,131584.0,498.0,231994.0
2016-04-20,42296.0,60534.0,2196.0,20872.0,116.0,38406.0
2016-04-28,190930.0,83340.0,11572.0,57506.0,322.0,103640.0
2016-04-30,244584.0,108008.0,10808.0,58710.0,638.0,105358.0
2016-04-23,52362.0,57068.0,152.0,12766.0,1052.0,42820.0
2016-04-06,82228.0,73472.0,1382.0,19476.0,144.0,57620.0
2021-10-23 00:00:00,140066.0,77160.0,4694.0,12484.0,708.0,58228.0
2021-08-12 00:00:00,382918.0,137520.0,30586.0,73728.0,1069.0,159669.0
2021-10-02 00:00:00,112213.0,63828.0,6928.0,18586.0,605.0,45161.0
2021-08-15 00:00:00,352589.0,148554.0,11708.0,49180.0,856.0,139211.0
2020-03-10 00:00:00,43162.0,40488.0,2210.0,42242.0,65.0,44608.0
2021-07-10 00:00:00,284817.0,116116.0,12872.0,34060.0,4404.0,114640.0
2021-08-21 00:00:00,198589.0,100222.0,13305.0,32172.0,1064.0,79587.0
2020-03-07 00:00:00,23826.0,45187.0,81.0,10388.0,212.0,28460.0
2021-10-30 00:00:00,109142.0,72074.0,1094.0,9810.0,683.0,36261.0
2021-12-28 00:00:00,472799.0,210935.0,40666.0,71900.0,383.0,163940.0
2020-03-12 00:00:00,39412.0,46871.0,4556.0,31893.0,178.0,44016.0
2021-10-03 00:00:00,189804.0,94791.0,9430.0,33084.0,393.0,72668.0
2020-03-06 00:00:00,102709.0,58873.0,3860.0,43127.0,111.0,62765.0
2021-12-29 00:00:00,396507.0,190900.0,17618.0,49097.0,510.0,135668.0
2021-12-13 00:00:00,90814.0,57542.0,2847.0,15256.0,470.0,42176.0
2021-12-22 00:00:00,189415.0,91576.0,4319.0,28987.0,730.0,68132.0
2020-03-25 00:00:00,-38809.0,16170.0,1149.0,13700.0,26.0,7888.0
2021-07-23 00:00:00,332836.0,130095.0,16783.0,50740.0,1343.0,149490.0
2021-12-17 00:00:00,241289.0,110637.0,10313.0,27659.0,432.0,84764.0
2021-07-03 00:00:00,356163.0,144517.0,14772.0,61159.0,612.0,140439.0
2020-03-24 00:00:00,-34721.0,23198.0,1309.0,13986.0,18.0,8704.0
2021-07-24 00:00:00,285852.0,124636.0,15778.0,40344.0,700.0,104480.0
2021-08-01 00:00:00,449197.0,165497.0,45669.0,71247.0,935.0,168021.0
2021-10-05 00:00:00,63344.0,52951.0,6126.0,23790.0,282.0,34333.0
2021-12-05 00:00:00,176931.0,97920.0,14410.0,22642.0,387.0,64042.0
2021-10-08 00:00:00,369347.0,139346.0,26770.0,102496.0,681.0,142783.0
2021-12-07 00:00:00,145730.0,76363.0,6766.0,15809.0,103.0,72074.0
2021-12-23 00:00:00,232257.0,112211.0,5893.0,38896.0,950.0,85027.0
2021-08-09 00:00:00,347140.0,106806.0,39957.0,78196.0,386.0,131600.0
2021-12-04 00:00:00,73287.0,53904.0,4865.0,10430.0,504.0,30490.0
2021-08-28 00:00:00,114950.0,75548.0,10559.0,20855.0,361.0,42834.0
2021-07-11 00:00:00,353956.0,142208.0,10713.0,44771.0,1168.0,158306.0
2021-10-12 00:00:00,162877.0,87062.0,5466.0,17732.0,796.0,68347.0
2020-03-04 00:00:00,104105.0,53029.0,4845.0,50814.0,73.0,67975.0
2021-12-01 00:00:00,82406.0,58493.0,5404.0,12864.0,592.0,34579.0
2021-10-16 00:00:00,132594.0,78243.0,1836.0,20249.0,213.0,48314.0
2021-12-30 00:00:00,500273.0,211607.0,35165.0,68860.0,723.0,194051.0
2020-03-21 00:00:00,21430.0,33740.0,435.0,36993.0,50.0,26775.0
2021-12-09 00:00:00,154059.0,77019.0,6059.0,30748.0,601.0,68620.0
2021-12-26 00:00:00,423764.0,164062.0,50335.0,85561.0,824.0,147813.0
2020-03-23 00:00:00,-9662.0,34612.0,3061.0,24597.0,0.0,15658.0
2021-08-19 00:00:00,324615.0,136246.0,16307.0,61912.0,1014.0,136406.0
2021-10-22 00:00:00,253811.0,117564.0,6461.0,20749.0,432.0,109782.0
2021-10-21 00:00:00,232414.0,143041.0,3826.0,25699.0,467.0,77066.0
2020-03-19 00:00:00,90023.0,46943.0,15166.0,74725.0,158.0,61433.0
2021-12-16 00:00:00,219837.0,103630.0,10049.0,22475.0,462.0,74075.0
2021-08-16 00:00:00,259754.0,102533.0,21503.0,37650.0,556.0,109859.0
2021-10-27 00:00:00,136972.0,73815.0,12898.0,22834.0,681.0,66452.0
2021-08-11 00:00:00,350137.0,125841.0,41899.0,80659.0,416.0,138147.0
2020-03-02 00:00:00,45759.0,50092.0,2682.0,21173.0,101.0,45439.0
2020-03-17 00:00:00,-13892.0,41849.0,2569.0,13063.0,136.0,31757.0
2021-07-31 00:00:00,262721.0,120970.0,9132.0,27023.0,1529.0,95672.0
2021-07-18 00:00:00,399505.0,161117.0,13783.0,38801.0,957.0,169428.0
2021-12-06 00:00:00,244892.0,95827.0,18995.0,58821.0,368.0,111875.0
2021-10-29 00:00:00,201721.0,96310.0,3302.0,28174.0,784.0,83630.0
2021-10-17 00:00:00,163330.0,76658.0,3725.0,17965.0,578.0,69523.0
2021-07-14 00:00:00,323164.0,116868.0,23698.0,75697.0,299.0,135917.0
2020-03-20 00:00:00,57086.0,57468.0,6111.0,48624.0,48.0,45956.0
2021-07-28 00:00:00,218735.0,105631.0,11222.0,35258.0,1061.0,85793.0
2021-08-04 00:00:00,183043.0,86996.0,2513.0,22809.0,273.0,75988.0
2021-08-24 00:00:00,159202.0,65283.0,42573.0,41040.0,159.0,51171.0
2021-08-14 00:00:00,406584.0,125802.0,55475.0,80907.0,871.0,169490.0
2021-08-10 00:00:00,303675.0,108916.0,39591.0,75314.0,294.0,108779.0
2020-03-09 00:00:00,12372.0,41422.0,820.0,13888.0,117.0,42208.0
2020-03-31 00:00:00,-30573.0,18489.0,930.0,2185.0,40.0,3940.0
2021-10-11 00:00:00,313430.0,116835.0,14217.0,63297.0,375.0,131889.0
2021-08-02 00:00:00,379065.0,149935.0,24148.0,36210.0,925.0,157294.0
2021-12-27 00:00:00,559758.0,226099.0,37794.0,70540.0,1897.0,215726.0
